zone,year,population,water_supply_mgd,water_demand_mgd,groundwater_extraction_mgd,groundwater_recharge_mgd,energy_consumption_mu,solar_capacity_mw,renewable_share_percent,waste_generated_tpd,waste_processed_tpd,landfill_dependency_percent,green_space_sqkm,tree_cover_percent,built_up_density_percent,ghg_emissions_mtco2,transport_emissions_mtco2,waste_emissions_mtco2,sustainability_score
South-West,2011,2610000,114.0,117.4,31.0,30.0,3320.0,1.0,0.25,930.0,155.1,83.32,16.85,17.19,54.0,4.862,1.781,0.456,48.5
South-West,2012,2680000,115.0,120.0,32.0,30.5,3440.0,1.0,0.38,960.0,241.6,74.83,17.13,17.69,55.0,4.995,1.889,0.443,50.13
South-West,2013,2750000,116.0,125.0,33.0,31.0,3560.0,6.7,0.46,990.0,305.2,69.17,16.62,17.15,56.0,5.097,1.987,0.428,50.0
South-West,2014,2820000,117.0,130.0,34.0,31.5,3680.0,10.9,0.53,1020.0,361.4,64.57,16.19,16.7,57.0,5.225,2.094,0.414,49.72
South-West,2015,2890000,118.0,135.0,35.0,32.0,3800.0,28.0,0.8,1050.0,525.0,50.0,18.2,19.5,58.0,5.0,2.2,0.4,63.0
South-West,2016,2960000,119.0,140.0,36.0,33.0,3920.0,34.0,0.9,1080.0,594.0,45.0,18.4,19.9,59.0,5.1,2.3,0.4,64.0
South-West,2017,3030000,120.0,145.0,37.0,33.0,4040.0,40.0,1.0,1110.0,666.0,40.0,18.6,20.3,60.0,5.2,2.4,0.4,65.0
South-West,2018,3100000,121.0,150.0,38.0,34.0,4160.0,47.0,1.1,1140.0,741.0,35.0,18.8,20.7,61.0,5.3,2.5,0.3,66.0
South-West,2019,3170000,122.0,155.0,39.0,34.0,4280.0,54.0,1.3,1170.0,819.0,31.0,19.0,21.1,62.0,5.4,2.6,0.3,67.0
South-West,2020,3240000,123.0,160.0,40.0,35.0,4400.0,62.0,1.4,1200.0,900.0,27.0,19.2,21.5,63.0,5.5,2.7,0.3,68.0
South-West,2021,3310000,124.0,165.0,41.0,35.0,4520.0,70.0,1.5,1230.0,984.0,22.0,19.4,21.9,64.0,5.6,2.8,0.3,69.0
South-West,2022,3380000,125.0,170.0,42.0,36.0,4640.0,79.0,1.7,1260.0,1071.0,18.0,19.6,22.3,65.0,5.7,2.9,0.3,70.0
South-West,2023,3450000,126.0,175.0,43.0,36.0,4760.0,88.0,1.8,1290.0,1161.0,15.0,19.8,22.7,66.0,5.8,3.0,0.3,71.0
South-West,2024,3520000,127.0,180.0,44.0,37.0,4880.0,97.0,1.9,1320.0,1254.0,12.0,20.0,23.1,67.0,5.9,3.1,0.2,72.0
South-West,2025,3590000,128.0,185.0,45.0,37.0,5000.0,107.0,2.1,1350.0,1350.0,10.0,20.2,23.5,68.0,6.0,3.2,0.2,73.0
South-West,2026,3660000,129.0,190.0,46.0,38.0,5120.0,117.0,2.2,1380.0,1449.0,8.0,20.4,23.9,69.0,6.1,3.3,0.2,74.0
South-West,2027,3730000,130.0,195.0,47.0,38.0,5240.0,128.0,2.3,1410.0,1551.0,6.0,20.6,24.3,70.0,6.2,3.4,0.2,75.0
South-West,2028,3800000,131.0,200.0,48.0,39.0,5360.0,139.0,2.5,1440.0,1656.0,5.0,20.8,24.7,71.0,6.3,3.5,0.2,76.0
South-West,2029,3870000,132.0,205.0,49.0,39.0,5480.0,151.0,2.6,1470.0,1764.0,4.0,21.0,25.1,72.0,6.4,3.6,0.2,77.0
South-West,2030,3940000,133.0,210.0,50.0,40.0,5600.0,163.0,2.8,1500.0,1875.0,3.0,21.2,25.5,73.0,6.5,3.7,0.2,78.0
South-East,1800,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.66,3.5,20.0,0.5,0.06,0.02,44.95
South-East,1801,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.64,3.5,20.0,0.5,0.06,0.02,44.94
South-East,1802,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.62,3.5,20.0,0.5,0.06,0.02,44.94
South-East,1803,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.6,3.5,20.0,0.5,0.06,0.02,44.94
South-East,1804,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.58,3.5,20.0,0.5,0.06,0.02,44.93
South-East,1805,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.56,3.5,20.0,0.5,0.06,0.02,44.93
South-East,1806,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.54,3.5,20.0,0.5,0.06,0.02,44.92
South-East,1807,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.52,3.5,20.0,0.5,0.06,0.02,44.92
South-East,1808,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.5,3.5,20.0,0.5,0.06,0.02,44.92
South-East,1809,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.48,3.5,20.0,0.5,0.06,0.02,44.91
South-East,1810,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.46,3.5,20.0,0.5,0.06,0.02,44.91
South-East,1811,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.44,3.5,20.0,0.5,0.06,0.02,44.91
South-East,1812,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.42,3.5,20.0,0.5,0.06,0.02,44.9
South-East,1813,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.4,3.5,20.0,0.5,0.06,0.02,44.9
South-East,1814,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.38,3.5,20.0,0.5,0.06,0.02,44.9
South-East,1815,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.35,3.5,20.0,0.5,0.06,0.02,44.89
South-East,1816,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.33,3.5,20.0,0.5,0.06,0.02,44.89
South-East,1817,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.31,3.5,20.0,0.5,0.06,0.02,44.88
South-East,1818,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.29,3.5,20.0,0.5,0.06,0.02,44.88
South-East,1819,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.27,3.5,20.0,0.5,0.06,0.02,44.88
South-East,1820,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.25,3.5,20.0,0.5,0.06,0.02,44.87
South-East,1821,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.23,3.5,20.0,0.5,0.06,0.02,44.87
South-East,1822,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.21,3.5,20.0,0.5,0.06,0.02,44.87
South-East,1823,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.19,3.5,20.0,0.5,0.06,0.02,44.86
South-East,1824,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.17,3.5,20.0,0.5,0.06,0.02,44.86
South-East,1825,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.15,3.5,20.0,0.5,0.06,0.02,44.86
South-East,1826,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.13,3.5,20.0,0.5,0.06,0.02,44.85
South-East,1827,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.11,3.5,20.0,0.5,0.06,0.02,44.85
South-East,1828,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.09,3.5,20.0,0.5,0.06,0.02,44.85
South-East,1829,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.07,3.5,20.0,0.5,0.06,0.02,44.84
South-East,1830,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.05,3.5,20.0,0.5,0.06,0.02,44.84
South-East,1831,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.03,3.5,20.0,0.5,0.06,0.02,44.83
South-East,1832,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,16.01,3.5,20.0,0.5,0.06,0.02,44.83
South-East,1833,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.99,3.5,20.0,0.5,0.06,0.02,44.83
South-East,1834,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.97,3.5,20.0,0.5,0.06,0.02,44.82
South-East,1835,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.95,3.5,20.0,0.5,0.06,0.02,44.82
South-East,1836,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.93,3.5,20.0,0.5,0.06,0.02,44.82
South-East,1837,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.91,3.5,20.0,0.5,0.06,0.02,44.81
South-East,1838,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.89,3.5,20.0,0.5,0.06,0.02,44.81
South-East,1839,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.87,3.5,20.0,0.5,0.06,0.02,44.81
South-East,1840,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.85,3.5,20.0,0.5,0.06,0.02,44.8
South-East,1841,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.83,3.5,20.0,0.5,0.06,0.02,44.8
South-East,1842,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.81,3.5,20.0,0.5,0.06,0.02,44.79
South-East,1843,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.79,3.5,20.0,0.5,0.06,0.02,44.79
South-East,1844,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.77,3.5,20.0,0.5,0.06,0.02,44.79
South-East,1845,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.75,3.5,20.0,0.5,0.06,0.02,44.78
South-East,1846,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.73,3.5,20.0,0.5,0.06,0.02,44.78
South-East,1847,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.71,3.5,20.0,0.5,0.06,0.02,44.78
South-East,1848,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.69,3.5,20.0,0.5,0.06,0.02,44.77
South-East,1849,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.67,3.5,20.0,0.5,0.06,0.02,44.77
South-East,1850,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.65,3.5,20.0,0.5,0.06,0.02,44.77
South-East,1851,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.63,3.5,20.0,0.5,0.06,0.02,44.76
South-East,1852,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.61,3.5,20.0,0.5,0.06,0.02,44.76
South-East,1853,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.59,3.5,20.0,0.5,0.06,0.02,44.75
South-East,1854,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.57,3.5,20.0,0.5,0.06,0.02,44.75
South-East,1855,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.55,3.5,20.0,0.5,0.06,0.02,44.75
South-East,1856,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.53,3.5,20.0,0.5,0.06,0.02,44.74
South-East,1857,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.51,3.5,20.0,0.5,0.06,0.02,44.74
South-East,1858,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.49,3.5,20.0,0.5,0.06,0.02,44.74
South-East,1859,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.47,3.5,20.0,0.5,0.06,0.02,44.73
South-East,1860,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.45,3.5,20.0,0.5,0.06,0.02,44.73
South-East,1861,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.43,3.5,20.0,0.5,0.06,0.02,44.73
South-East,1862,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.41,3.5,20.0,0.5,0.06,0.02,44.72
South-East,1863,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.39,3.5,20.0,0.5,0.06,0.02,44.72
South-East,1864,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.37,3.5,20.0,0.5,0.06,0.02,44.72
South-East,1865,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.35,3.5,20.0,0.5,0.06,0.02,44.71
South-East,1866,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.33,3.5,20.0,0.5,0.06,0.02,44.71
South-East,1867,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.31,3.5,20.0,0.5,0.06,0.02,44.7
South-East,1868,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.29,3.5,20.0,0.5,0.06,0.02,44.7
South-East,1869,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.27,3.5,20.0,0.5,0.06,0.02,44.7
South-East,1870,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.25,3.5,20.0,0.5,0.06,0.02,44.69
South-East,1871,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.23,3.5,20.0,0.5,0.06,0.02,44.69
South-East,1872,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.21,3.5,20.0,0.5,0.06,0.02,44.69
South-East,1873,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.19,3.5,20.0,0.5,0.06,0.02,44.68
South-East,1874,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.17,3.5,20.0,0.5,0.06,0.02,44.68
South-East,1875,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.15,3.5,20.0,0.5,0.06,0.02,44.68
South-East,1876,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.13,3.5,20.0,0.5,0.06,0.02,44.67
South-East,1877,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.11,3.5,20.0,0.5,0.06,0.02,44.67
South-East,1878,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.09,3.5,20.0,0.5,0.06,0.02,44.66
South-East,1879,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.07,3.5,20.0,0.5,0.06,0.02,44.66
South-East,1880,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.05,3.5,20.0,0.5,0.06,0.02,44.66
South-East,1881,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.03,3.5,20.0,0.5,0.06,0.02,44.65
South-East,1882,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,15.01,3.5,20.0,0.5,0.06,0.02,44.65
South-East,1883,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.99,3.5,20.0,0.5,0.06,0.02,44.65
South-East,1884,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.97,3.5,20.0,0.5,0.06,0.02,44.64
South-East,1885,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.95,3.5,20.0,0.5,0.06,0.02,44.64
South-East,1886,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.93,3.5,20.0,0.5,0.06,0.02,44.64
South-East,1887,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.91,3.5,20.0,0.5,0.06,0.02,44.63
South-East,1888,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.89,3.5,20.0,0.5,0.06,0.02,44.63
South-East,1889,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.87,3.5,20.0,0.5,0.06,0.02,44.62
South-East,1890,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.85,3.5,20.0,0.5,0.06,0.02,44.62
South-East,1891,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.83,3.5,20.0,0.5,0.06,0.02,44.62
South-East,1892,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.81,3.5,20.0,0.5,0.06,0.02,44.61
South-East,1893,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.79,3.5,20.0,0.5,0.06,0.02,44.61
South-East,1894,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.77,3.5,20.0,0.5,0.06,0.02,44.61
South-East,1895,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.75,3.5,20.0,0.5,0.06,0.02,44.6
South-East,1896,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.73,3.5,20.0,0.5,0.06,0.02,44.6
South-East,1897,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.71,3.5,20.0,0.5,0.06,0.02,44.6
South-East,1898,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.69,3.5,20.0,0.5,0.06,0.024,44.59
South-East,1899,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.67,3.5,20.0,0.5,0.06,0.028,44.59
South-East,1900,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.65,3.5,20.0,0.5,0.06,0.033,44.58
South-East,1901,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.63,3.5,20.0,0.5,0.06,0.037,44.58
South-East,1902,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.61,3.5,20.0,0.5,0.06,0.041,44.58
South-East,1903,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.59,3.5,20.0,0.5,0.06,0.045,44.57
South-East,1904,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.57,3.5,20.0,0.5,0.06,0.05,44.57
South-East,1905,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.55,3.5,20.0,0.5,0.06,0.054,44.57
South-East,1906,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.53,3.5,20.0,0.5,0.06,0.058,44.56
South-East,1907,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.51,3.5,20.0,0.5,0.06,0.062,44.56
South-East,1908,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.49,3.5,20.0,0.5,0.06,0.067,44.56
South-East,1909,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.47,3.5,20.0,0.5,0.06,0.071,44.55
South-East,1910,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.45,3.5,20.0,0.5,0.06,0.075,44.55
South-East,1911,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.43,3.5,20.0,0.5,0.06,0.079,44.55
South-East,1912,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.41,3.5,20.0,0.5,0.06,0.084,44.54
South-East,1913,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.39,3.5,20.0,0.5,0.06,0.088,44.54
South-East,1914,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.37,3.5,20.0,0.5,0.06,0.092,44.53
South-East,1915,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.35,3.5,20.0,0.5,0.06,0.096,44.53
South-East,1916,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.33,3.5,20.0,0.5,0.06,0.101,44.53
South-East,1917,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.31,3.5,20.0,0.5,0.06,0.105,44.52
South-East,1918,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.29,3.5,20.0,0.5,0.06,0.109,44.52
South-East,1919,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.27,3.5,20.0,0.5,0.06,0.114,44.52
South-East,1920,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.25,3.5,20.0,0.5,0.06,0.118,44.51
South-East,1921,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.22,3.5,20.0,0.5,0.06,0.122,44.51
South-East,1922,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.2,3.5,20.0,0.5,0.06,0.125,44.51
South-East,1923,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.18,3.5,20.0,0.5,0.06,0.125,44.5
South-East,1924,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.16,3.5,20.0,0.5,0.06,0.125,44.5
South-East,1925,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.14,3.5,20.0,0.5,0.06,0.125,44.49
South-East,1926,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.12,3.5,20.0,0.5,0.06,0.125,44.49
South-East,1927,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.1,3.5,20.0,0.5,0.06,0.125,44.49
South-East,1928,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.08,3.5,20.0,0.5,0.06,0.125,44.48
South-East,1929,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.06,3.5,20.0,0.5,0.06,0.125,44.48
South-East,1930,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.04,3.5,20.0,0.5,0.06,0.125,44.48
South-East,1931,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.02,3.5,20.0,0.5,0.06,0.125,44.47
South-East,1932,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,14.0,3.5,20.0,0.5,0.06,0.125,44.47
South-East,1933,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.98,3.5,20.0,0.5,0.06,0.125,44.47
South-East,1934,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.96,3.5,20.0,0.5,0.06,0.125,44.46
South-East,1935,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.94,3.5,20.0,0.5,0.06,0.125,44.46
South-East,1936,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.92,3.5,20.0,0.5,0.06,0.125,44.45
South-East,1937,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.9,3.5,20.0,0.5,0.06,0.125,44.45
South-East,1938,300000,15.0,15.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.88,3.5,20.0,0.5,0.06,0.125,44.45
South-East,1939,300000,16.0,16.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.86,3.5,20.0,0.5,0.06,0.125,44.44
South-East,1940,300000,17.0,17.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.84,3.5,20.0,0.5,0.06,0.125,44.44
South-East,1941,300000,18.0,18.5,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.82,3.5,20.0,0.5,0.06,0.125,44.44
South-East,1942,300000,19.0,19.6,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.8,3.5,20.0,0.5,0.06,0.125,44.43
South-East,1943,300000,20.0,20.6,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.78,3.5,20.0,0.5,0.06,0.125,44.43
South-East,1944,300000,21.0,21.6,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.76,3.5,20.0,0.5,0.06,0.125,44.43
South-East,1945,300000,22.0,22.7,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.74,3.5,20.0,0.5,0.06,0.125,44.42
South-East,1946,300000,23.0,23.7,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.72,3.5,20.0,0.5,0.06,0.125,44.42
South-East,1947,300000,24.0,24.7,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.7,3.5,20.0,0.5,0.06,0.125,44.41
South-East,1948,300000,25.0,25.8,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.68,3.5,20.0,0.5,0.06,0.125,44.41
South-East,1949,300000,26.0,26.8,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.66,3.5,20.0,0.5,0.06,0.125,44.41
South-East,1950,300000,27.0,27.8,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.64,3.5,20.0,0.5,0.06,0.125,44.4
South-East,1951,300000,28.0,28.8,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.62,3.5,20.0,0.5,0.06,0.125,44.4
South-East,1952,300000,29.0,29.9,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.6,3.5,20.0,0.5,0.06,0.125,44.4
South-East,1953,300000,30.0,30.9,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.58,3.5,20.0,0.5,0.06,0.125,44.39
South-East,1954,300000,31.0,31.9,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.56,3.5,20.0,0.5,0.06,0.125,44.39
South-East,1955,300000,32.0,33.0,1.5,1.0,180.0,1.0,0.2,60.0,3.6,92.0,13.54,3.5,20.0,0.5,0.06,0.125,44.39
